carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
AA,365.20000000000005,7,0,1,0
UA,332.0,7,0,1,0
UA,332.0,5,0,1,1
AA,365.20000000000005,11,0,1,0
AA,365.20000000000005,5,0,1,0
UA,332.0,10,0,1,0
AA,365.20000000000005,2,0,1,0
UA,332.0,4,0,1,0
AA,365.20000000000005,3,0,1,1
UA,332.0,8,0,1,0
AA,365.20000000000005,1,0,1,0
AA,365.20000000000005,9,0,1,0
AA,365.20000000000005,3,0,1,0
AA,365.20000000000005,7,0,1,0
UA,332.0,1,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,13,0,1,0
AA,365.20000000000005,1,0,1,0
AA,365.20000000000005,6,0,1,0
UA,332.0,8,0,1,0
UA,332.0,4,0,1,0
UA,332.0,6,0,1,0
AA,365.20000000000005,5,0,1,0
AA,365.20000000000005,8,0,1,0
AA,365.20000000000005,0,0,1,0
AA,365.20000000000005,6,0,1,0
UA,332.0,5,0,1,0
UA,332.0,12,0,1,0
UA,332.0,6,0,1,0
UA,332.0,5,0,1,0
AA,365.20000000000005,5,0,1,0
UA,332.0,7,0,1,0
AA,365.20000000000005,3,0,1,0
UA,332.0,10,0,1,0
AA,365.20000000000005,1,0,1,0
AA,365.20000000000005,4,0,1,0
UA,332.0,0,0,1,0
UA,332.0,1,0,1,0
UA,332.0,6,0,1,0
UA,332.0,5,0,1,0
UA,332.0,2,0,1,0
UA,332.0,4,0,1,0
AA,365.20000000000005,9,0,1,0
UA,332.0,4,0,1,0
UA,332.0,5,0,1,1
UA,332.0,4,0,1,0
AA,365.20000000000005,7,0,1,0
UA,332.0,12,0,1,0
UA,332.0,5,0,1,0
UA,332.0,4,0,1,0
UA,332.0,3,0,1,1
UA,332.0,4,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,11,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,7,0,1,0
UA,332.0,5,0,1,0
AA,365.20000000000005,2,0,1,0
AA,365.20000000000005,7,0,1,0
AA,365.20000000000005,12,0,1,0
AA,365.20000000000005,8,0,1,0
UA,332.0,3,0,1,0
AA,365.20000000000005,7,0,1,0
AA,365.20000000000005,1,0,1,0
UA,332.0,3,0,1,0
AA,365.20000000000005,5,0,1,0
UA,332.0,6,0,1,0
AA,365.20000000000005,11,0,1,0
UA,332.0,6,0,1,0
UA,332.0,12,0,1,0
UA,332.0,6,0,1,0
UA,332.0,5,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,0,0,1,0
AA,365.20000000000005,10,0,1,0
AA,365.20000000000005,1,0,1,0
UA,332.0,4,0,1,0
UA,332.0,4,0,1,0
UA,332.0,5,0,1,0
UA,332.0,8,0,1,0
AA,365.20000000000005,8,0,1,0
AA,365.20000000000005,5,0,1,0
AA,365.20000000000005,8,0,1,0
UA,332.0,7,0,1,0
AA,365.20000000000005,7,0,1,0
UA,332.0,5,0,1,0
UA,332.0,0,0,1,0
UA,332.0,12,0,1,0
UA,332.0,1,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,11,0,1,0
UA,332.0,0,0,1,0
UA,332.0,1,0,1,1
UA,332.0,6,0,1,0
AA,365.20000000000005,8,0,1,0
UA,332.0,6,0,1,0
AA,365.20000000000005,3,0,1,0
AA,365.20000000000005,12,0,1,0
AA,365.20000000000005,8,0,1,0
AA,365.20000000000005,7,0,1,0
AA,365.20000000000005,6,0,1,0
AA,365.20000000000005,13,0,1,0
AA,365.20000000000005,7,0,1,0
UA,332.0,6,0,1,0
UA,332.0,5,0,1,0
UA,332.0,6,0,1,0
AA,365.20000000000005,5,0,1,0
UA,333.0,11,0,1,1
AA,366.3,4,0,1,0
AA,366.3,8,0,1,1
AA,366.3,2,0,1,0
AA,366.3,3,0,1,0
AA,366.3,1,0,1,0
AA,366.3,3,0,1,1
AA,366.3,3,0,1,0
UA,333.0,11,0,1,1
AA,366.3,8,0,1,1
UA,333.0,12,0,1,1
AA,366.3,8,0,1,1
AA,366.3,0,0,1,0
AA,366.3,3,0,1,0
AA,366.3,18,0,1,0
AA,366.3,5,0,1,0
AA,366.3,5,0,1,0
UA,333.0,10,0,1,1
AA,367.40000000000003,10,0,1,0
AA,367.40000000000003,6,0,1,0
AA,367.40000000000003,9,0,1,0
AA,367.40000000000003,6,0,1,0
AA,367.40000000000003,9,0,1,0
AA,367.40000000000003,10,0,1,1
AA,367.40000000000003,5,0,1,0
AA,367.40000000000003,6,0,1,0
AA,368.50000000000006,9,0,1,0
AA,368.50000000000006,9,0,1,0
AA,368.50000000000006,8,0,1,0
AA,368.50000000000006,10,0,1,0
AA,368.50000000000006,9,0,1,0
AA,368.50000000000006,4,0,1,1
AA,368.50000000000006,4,0,1,0
AA,369.6,1,0,1,0
AA,369.6,6,0,1,0
AA,369.6,4,0,1,0
UA,336.0,15,0,1,1
UA,337.0,54,0,1,0
UA,337.0,68,0,1,0
UA,337.0,49,0,1,0
UA,337.0,48,0,1,0
AA,370.70000000000005,6,0,1,0
UA,337.0,5,0,1,0
AA,371.8,5,0,1,0
AA,371.8,42,0,1,0
AA,371.8,66,0,1,0
AA,371.8,64,0,1,0
AA,371.8,12,0,1,0
AA,371.8,53,0,1,0
AA,371.8,11,0,1,0
AA,371.8,62,0,1,0
AA,371.8,42,0,1,0
AA,371.8,64,0,1,0
AA,371.8,56,0,1,0
AA,371.8,66,0,1,0
AA,371.8,64,0,1,0
AA,371.8,7,0,1,0
AA,371.8,62,0,1,0
AA,372.90000000000003,1,1,1,0
UA,339.0,3,0,1,1
AA,372.90000000000003,4,0,1,1
UA,341.0,28,0,1,0
UA,347.0,14,0,1,0
UA,347.0,14,0,1,0
UA,347.0,15,0,1,0
UA,347.0,32,0,1,0
UA,347.0,28,0,1,0
UA,347.0,16,0,1,0
UA,347.0,28,0,1,0
UA,347.0,15,0,1,0
UA,347.0,22,0,1,0
UA,347.0,15,0,1,0
UA,347.0,23,0,1,0
UA,347.0,14,0,1,0
UA,347.0,27,0,1,0
UA,347.0,30,0,1,0
UA,347.0,26,0,1,0
UA,347.0,23,0,1,0
UA,347.0,27,0,1,0
UA,347.0,15,0,1,0
UA,347.0,25,0,1,0
UA,347.0,14,0,1,0
UA,347.0,28,0,1,0
UA,347.0,32,0,1,0
UA,347.0,23,0,1,0
UA,347.0,14,0,1,0
UA,347.0,53,0,1,0
UA,347.0,14,0,1,0
UA,347.0,14,0,1,0
UA,347.0,21,0,1,0
UA,347.0,27,0,1,0
UA,347.0,18,0,1,0
UA,347.0,15,0,1,0
UA,347.0,28,0,1,0
UA,347.0,43,0,1,0
UA,347.0,21,0,1,0
UA,347.0,18,0,1,0
UA,347.0,34,0,1,0
UA,347.0,14,0,1,0
UA,347.0,21,0,1,0
UA,347.0,28,0,1,0
UA,347.0,32,0,1,0
UA,347.0,14,0,1,0
UA,347.0,21,0,1,0
UA,347.0,14,0,1,0
UA,347.0,20,0,1,0
UA,347.0,20,0,1,0
UA,347.0,27,0,1,0
UA,347.0,19,0,1,0
UA,347.0,30,0,1,0
UA,347.0,27,0,1,0
UA,347.0,16,0,1,0
UA,347.0,23,0,1,0
UA,347.0,15,0,1,0
UA,347.0,52,0,1,0
UA,347.0,30,0,1,0
UA,347.0,28,0,1,0
UA,347.0,22,0,1,0
UA,347.0,25,0,1,0
UA,347.0,26,0,1,0
UA,347.0,28,0,1,0
UA,347.0,14,0,1,0
UA,347.0,19,0,1,0
UA,348.0,20,0,1,0
AA,388.3,1,0,1,0
UA,354.0,8,0,1,0
UA,354.0,5,0,1,0
UA,354.0,5,0,1,0
AA,389.40000000000003,1,0,1,0
AA,389.40000000000003,7,0,1,0
UA,354.0,3,0,1,0
UA,354.0,10,0,1,0
UA,354.0,5,0,1,0
UA,354.0,10,0,1,0
AA,389.40000000000003,12,0,1,0
UA,354.0,6,0,1,0
UA,354.0,7,0,1,0
UA,354.0,6,0,1,0
UA,354.0,8,0,1,0
AA,389.40000000000003,1,0,1,0
UA,354.0,7,0,1,0
UA,354.0,8,0,1,0
UA,354.0,6,0,1,0
UA,354.0,5,0,1,0
UA,354.0,6,0,1,0
UA,354.0,6,0,1,0
UA,354.0,3,0,1,0
UA,354.0,5,0,1,0
UA,354.0,8,0,1,0
UA,354.0,3,0,1,0
UA,354.0,3,0,1,0
UA,354.0,8,0,1,0
UA,354.0,8,0,1,0
UA,354.0,5,0,1,0
UA,354.0,9,0,1,0
UA,354.0,7,0,1,0
UA,354.0,11,0,1,0
UA,354.0,3,0,1,0
UA,354.0,10,0,1,0
UA,354.0,5,0,1,0
UA,354.0,4,0,1,0
UA,354.0,8,0,1,0
UA,355.0,2,0,1,1
UA,355.0,4,0,1,1
UA,355.0,10,0,1,1
UA,356.0,2,0,1,0
UA,356.0,1,0,1,0
UA,356.0,1,0,1,1
UA,356.0,1,0,1,0
UA,357.0,1,0,1,0
UA,357.0,1,0,1,0
UA,357.0,2,0,1,0
UA,357.0,2,0,1,0
UA,357.0,2,0,1,0
UA,357.0,0,0,1,0
UA,357.0,11,0,1,0
AA,393.8,10,0,1,0
UA,358.0,1,0,1,0
AA,393.8,2,0,1,0
AA,394.90000000000003,9,0,1,0
UA,359.0,9,0,1,1
UA,359.0,10,0,1,1
UA,359.0,3,0,1,1
AA,396.00000000000006,7,0,1,1
AA,396.00000000000006,13,0,1,0
AA,396.00000000000006,10,0,1,0
AA,396.00000000000006,7,0,1,0
AA,397.1,7,0,1,0
AA,397.1,8,0,1,0
AA,397.1,7,0,1,0
AA,397.1,9,0,1,0
AA,397.1,8,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,4,0,1,0
AA,400.40000000000003,2,0,1,0
AA,400.40000000000003,4,0,1,1
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,5,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,1,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,4,0,1,0
AA,400.40000000000003,5,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,6,0,1,0
AA,400.40000000000003,6,0,1,0
AA,402.6,13,0,1,0
AA,404.8,13,0,1,0
AA,407.00000000000006,6,0,1,0
AA,407.00000000000006,2,0,1,0
AA,407.00000000000006,14,0,1,0
UA,371.0,14,0,1,1
UA,371.0,14,0,1,1
AA,408.1,1,0,1,0
UA,372.0,8,0,1,0
AA,409.20000000000005,8,0,1,0
AA,409.20000000000005,22,0,1,0
AA,409.20000000000005,8,0,1,0
UA,373.0,15,0,1,1
UA,373.0,15,0,1,1
UA,373.0,8,0,1,1
UA,373.0,15,0,1,1
AA,410.3,11,0,1,0
UA,373.0,15,0,1,1
AA,411.40000000000003,19,0,1,0
AA,411.40000000000003,46,0,1,0
AA,411.40000000000003,12,0,1,0
AA,411.40000000000003,7,0,1,1
AA,411.40000000000003,104,0,1,0
AA,411.40000000000003,54,0,1,0
AA,411.40000000000003,18,0,1,0
AA,411.40000000000003,8,0,1,0
AA,411.40000000000003,17,0,1,0
UA,374.0,14,0,1,1
AA,411.40000000000003,25,0,1,0
UA,374.0,12,0,1,0
UA,374.0,11,0,1,1
AA,411.40000000000003,14,0,1,0
AA,411.40000000000003,39,0,1,0
AA,411.40000000000003,4,0,1,0
AA,411.40000000000003,9,0,1,0
AA,411.40000000000003,2,0,1,1
AA,411.40000000000003,10,0,1,1
AA,411.40000000000003,8,0,1,0
AA,411.40000000000003,26,0,1,0
AA,411.40000000000003,41,0,1,0
AA,411.40000000000003,19,0,1,0
AA,412.50000000000006,21,0,1,0
AA,412.50000000000006,15,0,1,1
AA,412.50000000000006,1,0,1,0
AA,412.50000000000006,30,0,1,0
AA,412.50000000000006,14,0,1,0
AA,412.50000000000006,28,0,1,0
AA,412.50000000000006,3,0,1,0
AA,412.50000000000006,2,0,1,0
UA,375.0,52,0,1,0
AA,412.50000000000006,14,0,1,1
AA,412.50000000000006,14,0,1,1
AA,412.50000000000006,16,0,1,0
UA,375.0,22,0,1,0
AA,412.50000000000006,24,0,1,0
AA,412.50000000000006,16,0,1,0
AA,412.50000000000006,2,0,1,0
AA,412.50000000000006,1,0,1,0
UA,375.0,15,0,1,0
AA,412.50000000000006,5,0,1,0
AA,412.50000000000006,1,0,1,0
AA,412.50000000000006,21,0,1,1
UA,375.0,14,0,1,0
AA,413.6,17,0,1,1
UA,376.0,14,0,1,1
AA,413.6,27,0,1,1
AA,413.6,21,0,1,1
AA,413.6,21,0,1,1
AA,414.70000000000005,8,0,1,0
AA,414.70000000000005,21,0,1,0
AA,414.70000000000005,7,0,1,0
UA,377.0,28,0,1,0
AA,415.8,19,0,1,0
AA,415.8,19,0,1,0
AA,415.8,14,0,1,0
AA,415.8,32,0,1,0
AA,415.8,17,0,1,0
AA,415.8,21,0,1,0
AA,415.8,19,0,1,0
AA,415.8,17,0,1,0
AA,415.8,17,0,1,0
AA,415.8,17,0,1,0
AA,415.8,17,0,1,0
AA,415.8,40,0,1,0
AA,415.8,42,0,1,0
AA,415.8,34,0,1,0
AA,415.8,18,0,1,0
AA,415.8,20,0,1,0
AA,415.8,20,0,1,0
AA,415.8,18,0,1,0
AA,415.8,5,0,1,1
AA,415.8,14,0,1,0
AA,415.8,21,0,1,0
AA,415.8,20,0,1,0
AA,415.8,6,0,1,1
AA,415.8,6,0,1,1
AA,415.8,14,0,1,0
AA,415.8,24,0,1,0
AA,415.8,21,0,1,0
AA,416.90000000000003,17,0,1,0
UA,379.0,32,0,1,0
UA,379.0,32,0,1,0
AA,418.00000000000006,13,0,1,0
UA,380.0,26,0,1,0
AA,418.00000000000006,5,0,1,0
AA,418.00000000000006,8,0,1,0
AA,418.00000000000006,8,0,1,0
AA,418.00000000000006,15,0,1,0
AA,418.00000000000006,12,0,1,0
AA,418.00000000000006,13,0,1,0
AA,418.00000000000006,9,0,1,0
AA,418.00000000000006,11,0,1,0
AA,418.00000000000006,3,0,1,0
UA,380.0,19,0,1,0
AA,418.00000000000006,7,0,1,0
AA,418.00000000000006,9,0,1,0
AA,418.00000000000006,9,0,1,1
AA,418.00000000000006,11,0,1,0
AA,418.00000000000006,12,0,1,0
AA,418.00000000000006,8,0,1,0
AA,418.00000000000006,8,0,1,0
AA,418.00000000000006,8,0,1,0
AA,418.00000000000006,5,0,1,0
AA,418.00000000000006,12,0,1,0
UA,380.0,25,0,1,0
AA,418.00000000000006,9,0,1,1
AA,418.00000000000006,13,0,1,0
AA,418.00000000000006,11,0,1,0
AA,418.00000000000006,5,0,1,0
AA,419.1,16,0,1,0
AA,420.20000000000005,5,0,1,0
AA,420.20000000000005,6,0,1,0
AA,420.20000000000005,1,0,1,0
AA,420.20000000000005,5,0,1,0
AA,421.3,6,0,1,0
AA,421.3,20,0,1,0
AA,421.3,12,0,1,0
AA,421.3,11,0,1,0
AA,421.3,11,0,1,0
AA,421.3,5,0,1,0
AA,422.40000000000003,6,0,1,0
AA,422.40000000000003,6,0,1,0
AA,422.40000000000003,1,0,1,0
AA,422.40000000000003,6,0,1,0
AA,422.40000000000003,6,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,12,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,11,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,6,0,1,0
AA,423.50000000000006,30,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,8,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,0,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,10,0,1,0
UA,385.0,7,0,1,0
UA,385.0,12,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,29,0,1,0
AA,423.50000000000006,13,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,32,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,8,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,1,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,3,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,7,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,33,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,10,0,1,0
UA,385.0,8,0,1,0
UA,385.0,8,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,7,0,1,0
UA,385.0,10,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,9,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,10,0,1,0
UA,385.0,8,0,1,0
AA,423.50000000000006,11,0,1,0
UA,385.0,9,0,1,0
UA,385.0,12,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,11,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,11,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,0,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,6,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,12,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,12,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,10,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,6,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,7,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,36,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,13,0,1,0
AA,423.50000000000006,1,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,2,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,11,0,1,0
AA,423.50000000000006,2,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,11,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,9,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,8,0,1,0
UA,385.0,13,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,12,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,30,0,1,0
UA,385.0,8,0,1,0
UA,385.0,20,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,7,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,9,0,1,0
AA,423.50000000000006,8,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,3,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,20,0,1,0
UA,385.0,11,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,14,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,9,0,1,0
UA,385.0,8,0,1,0
UA,385.0,12,0,1,0
UA,385.0,10,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,11,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,10,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,11,0,1,0
UA,385.0,10,0,1,0
UA,385.0,10,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,8,0,1,0
AA,423.50000000000006,7,0,1,0
AA,423.50000000000006,12,0,1,0
AA,423.50000000000006,10,0,1,0
AA,423.50000000000006,12,0,1,0
UA,385.0,13,0,1,0
AA,423.50000000000006,36,0,1,0
UA,385.0,8,0,1,0
UA,385.0,10,0,1,0
AA,423.50000000000006,10,0,1,0
UA,385.0,5,0,1,0
UA,385.0,13,0,1,0
UA,385.0,7,0,1,0
UA,385.0,11,0,1,0
UA,385.0,9,0,1,0
AA,423.50000000000006,13,0,1,0
UA,385.0,13,0,1,0
UA,385.0,6,0,1,0
UA,385.0,7,0,1,0
UA,385.0,8,0,1,0
UA,385.0,7,0,1,0
AA,423.50000000000006,46,0,1,0
UA,385.0,5,0,1,0
UA,385.0,12,0,1,0
AA,423.50000000000006,7,0,1,0
UA,385.0,7,0,1,0
UA,385.0,7,0,1,0
UA,385.0,8,0,1,0
UA,385.0,11,0,1,0
UA,385.0,6,0,1,0
AA,423.50000000000006,7,0,1,0
UA,386.0,7,0,1,1
AA,424.6,17,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,0,0,1,0
AA,424.6,1,0,1,0
AA,424.6,3,0,1,0
AA,424.6,2,0,1,0
AA,424.6,2,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,0,0,1,0
AA,424.6,1,0,1,0
AA,424.6,17,0,1,0
AA,424.6,1,0,1,0
AA,424.6,0,0,1,0
AA,424.6,0,0,1,0
AA,424.6,2,0,1,0
UA,386.0,9,0,1,1
AA,424.6,1,0,1,0
AA,424.6,2,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,2,0,1,1
UA,386.0,8,0,1,1
AA,424.6,5,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,2,0,1,0
AA,424.6,9,0,1,1
AA,424.6,0,0,1,0
AA,424.6,1,0,1,0
AA,424.6,7,0,1,0
AA,424.6,7,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,14,0,1,1
AA,424.6,1,0,1,0
AA,424.6,2,0,1,0
AA,424.6,2,0,1,0
AA,424.6,1,0,1,0
AA,424.6,2,0,1,0
AA,424.6,7,0,1,0
UA,386.0,9,0,1,1
AA,424.6,3,0,1,0
AA,424.6,1,0,1,0
AA,424.6,2,0,1,0
UA,386.0,2,0,1,1
AA,424.6,7,0,1,0
AA,424.6,33,0,1,0
AA,424.6,2,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
AA,424.6,1,0,1,0
UA,387.0,2,0,1,1
UA,387.0,2,0,1,0
UA,387.0,1,0,1,0
UA,387.0,8,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,8,0,1,0
UA,387.0,6,0,1,0
UA,387.0,8,0,1,1
UA,387.0,1,0,1,0
UA,387.0,7,0,1,1
UA,387.0,6,0,1,0
UA,387.0,2,0,1,0
UA,387.0,2,0,1,0
AA,425.70000000000005,5,0,1,0
UA,387.0,9,0,1,0
UA,387.0,4,0,1,1
UA,387.0,5,0,1,0
UA,387.0,9,0,1,0
UA,387.0,0,0,1,0
UA,387.0,2,0,1,0
UA,387.0,7,0,1,0
UA,387.0,6,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,2,0,1,0
UA,387.0,1,0,1,0
UA,387.0,2,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,3,0,1,0
UA,387.0,1,0,1,0
UA,387.0,0,0,1,0
AA,425.70000000000005,5,0,1,0
UA,387.0,2,0,1,0
UA,387.0,8,0,1,1
UA,387.0,1,0,1,0
UA,387.0,5,0,1,0
UA,387.0,10,0,1,1
UA,387.0,4,0,1,1
UA,387.0,3,0,1,0
UA,387.0,2,0,1,0
UA,387.0,5,0,1,0
UA,387.0,1,0,1,0
UA,387.0,7,0,1,0
UA,387.0,7,0,1,0
UA,387.0,2,0,1,0
UA,387.0,2,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,0,0,1,0
UA,387.0,1,0,1,0
UA,387.0,0,0,1,0
UA,387.0,2,0,1,0
AA,425.70000000000005,31,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,1,0,1,0
UA,387.0,0,0,1,0
UA,387.0,2,0,1,0
UA,387.0,2,0,1,0
UA,387.0,2,0,1,0
UA,387.0,2,0,1,0
UA,387.0,0,0,1,0
UA,387.0,1,0,1,0
AA,426.8,1,0,1,0
UA,388.0,6,0,1,0
UA,388.0,2,0,1,1
AA,426.8,19,0,1,0
UA,388.0,2,0,1,0
AA,426.8,3,0,1,1
UA,388.0,4,0,1,1
UA,388.0,2,0,1,0
UA,388.0,13,0,1,0
AA,426.8,45,0,1,0
AA,426.8,1,0,1,0
UA,388.0,2,0,1,0
AA,426.8,5,0,1,0
AA,426.8,1,0,1,0
AA,426.8,4,0,1,0
AA,426.8,19,0,1,0
UA,388.0,4,0,1,0
UA,388.0,6,0,1,0
UA,388.0,6,0,1,0
AA,426.8,5,0,1,0
AA,426.8,32,0,1,0
UA,388.0,6,0,1,0
AA,426.8,5,0,1,0
UA,388.0,2,0,1,0
UA,388.0,3,0,1,0
UA,388.0,6,0,1,0
UA,388.0,6,0,1,0
UA,388.0,4,0,1,0
AA,427.90000000000003,4,0,1,0
AA,427.90000000000003,5,0,1,0
AA,427.90000000000003,5,0,1,0
AA,427.90000000000003,2,0,1,0
