carrier,rtrip_fare,advance,busclass,nonrefundable,satstayover
AA,438,7,0,1,0
UA,438,8,0,1,0
UA,438,12,0,1,0
AA,438,11,0,1,0
AA,438,7,0,1,0
AA,438,11,0,1,0
AA,439,0,0,1,0
UA,439,0,0,1,0
AA,439,3,0,1,0
AA,439,5,0,1,0
AA,439,2,0,1,0
AA,439,6,0,1,0
AA,439,1,0,1,0
AA,439,1,0,1,0
UA,439,1,0,1,0
UA,439,2,0,1,0
AA,439,1,0,1,0
AA,439,2,0,1,0
UA,439,0,0,1,0
AA,439,1,0,1,0
AA,439,2,0,1,0
AA,439,2,0,1,0
AA,439,1,0,1,0
AA,439,1,0,1,0
UA,439,2,0,1,0
UA,439,6,0,1,0
UA,439,1,0,1,0
AA,439,4,0,1,0
AA,439,2,0,1,0
AA,439,1,0,1,0
UA,439,1,0,1,0
AA,439,4,0,1,0
AA,439,7,0,1,0
AA,439,1,0,1,0
AA,439,3,0,1,0
AA,439,0,0,1,0
AA,439,0,0,1,0
AA,439,1,0,1,0
UA,439,2,0,1,0
AA,439,1,0,1,1
UA,439,2,0,1,0
AA,439,1,0,1,0
AA,439,1,0,1,1
UA,439,1,0,1,0
AA,439,4,0,1,1
AA,439,6,0,1,0
AA,439,2,0,1,0
AA,439,2,0,1,0
AA,439,3,0,1,0
AA,439,1,0,1,0
AA,439,0,0,1,0
AA,439,1,0,1,0
AA,439,0,0,1,0
AA,439,4,0,1,1
AA,439,2,0,1,0
AA,439,3,0,1,1
AA,439,2,0,1,0
AA,439,6,0,1,0
AA,439,1,0,1,0
AA,439,1,0,1,0
AA,439,2,0,1,0
AA,439,0,0,1,1
AA,439,0,0,1,0
AA,439,3,0,1,0
AA,439,1,0,1,0
AA,439,1,0,1,0
AA,439,4,0,1,0
AA,439,2,0,1,1
AA,439,3,0,1,1
AA,439,2,0,1,0
UA,439,1,0,1,0
AA,440,13,0,1,0
UA,441,6,0,1,0
UA,441,5,0,1,0
UA,441,4,0,1,0
UA,441,6,0,1,0
UA,441,3,0,1,0
UA,441,6,0,1,0
UA,441,5,0,1,0
UA,441,3,0,1,0
UA,441,5,0,1,0
UA,441,3,0,1,0
UA,441,6,0,1,0
UA,441,6,0,1,0
UA,441,6,0,1,0
UA,441,7,0,1,0
UA,441,5,0,1,0
UA,441,5,0,1,0
UA,441,6,0,1,0
UA,441,6,0,1,0
UA,441,3,0,1,0
UA,441,5,0,1,0
UA,441,5,0,1,0
UA,441,4,0,1,0
UA,441,5,0,1,0
AA,441,1,1,1,0
AA,441,0,1,1,0
UA,441,6,0,1,0
UA,441,6,0,1,0
UA,441,6,0,1,0
UA,441,5,0,1,0
UA,441,6,0,1,0
AA,442,1,0,1,0
AA,442,1,0,1,0
AA,442,4,0,1,0
AA,442,7,0,1,0
AA,442,1,0,1,0
AA,442,2,0,1,0
AA,442,7,0,1,0
AA,442,1,0,1,0
AA,442,1,0,1,0
AA,442,5,0,1,0
AA,442,6,0,1,0
AA,442,6,0,1,0
AA,442,2,0,1,0
AA,442,1,0,1,1
AA,443,2,0,1,0
AA,443,8,0,1,0
AA,443,13,0,1,0
AA,443,7,0,1,0
AA,443,3,0,1,0
AA,443,8,0,1,0
AA,443,8,0,1,0
AA,443,1,0,1,0
AA,443,9,0,1,0
AA,443,11,0,1,0
AA,443,9,0,1,0
AA,443,8,0,1,0
AA,443,4,0,1,0
AA,443,8,0,1,0
AA,443,7,0,1,0
AA,443,2,0,1,0
AA,443,8,0,1,0
AA,443,10,0,1,0
AA,443,8,0,1,0
AA,443,3,0,1,0
AA,443,5,0,1,0
AA,443,9,0,1,0
AA,443,7,0,1,0
AA,443,6,0,1,0
AA,443,9,0,1,0
AA,443,13,0,1,0
AA,443,11,0,1,0
AA,443,1,0,1,0
AA,443,12,0,1,0
AA,443,9,0,1,0
AA,443,2,0,1,0
AA,443,11,0,1,0
AA,443,10,0,1,0
AA,443,8,0,1,0
AA,443,9,0,1,0
AA,443,15,0,1,0
AA,444,4,0,1,0
AA,444,6,0,1,0
AA,445,4,0,1,0
UA,445,3,0,1,0
UA,446,3,0,1,0
AA,446,0,0,1,0
AA,446,11,0,1,0
AA,446,1,0,1,0
AA,446,0,0,1,0
AA,446,2,0,1,0
AA,446,10,0,1,0
AA,446,6,0,1,0
UA,446,6,0,1,0
UA,446,3,0,1,1
UA,446,2,0,1,0
AA,446,2,0,1,0
UA,446,2,0,1,0
AA,446,2,0,1,0
AA,446,4,0,1,0
AA,446,2,0,1,0
AA,446,4,0,1,0
UA,446,4,0,1,0
UA,446,1,0,1,0
UA,446,4,0,1,0
UA,446,6,0,1,0
AA,446,4,0,1,0
UA,446,5,0,1,0
AA,446,6,0,1,0
AA,446,8,0,1,0
AA,446,5,0,1,0
AA,446,5,0,1,1
AA,446,6,0,1,1
AA,446,6,0,1,0
UA,446,5,0,1,0
AA,446,6,0,1,1
UA,446,4,0,1,0
UA,446,3,0,1,0
AA,446,7,0,1,0
AA,446,4,0,1,0
AA,446,6,0,1,0
AA,446,1,0,1,0
UA,446,5,0,1,0
UA,446,4,0,1,0
UA,446,6,0,1,0
UA,446,5,0,1,0
AA,446,6,0,1,1
UA,446,4,0,1,0
UA,446,5,0,1,0
AA,446,7,0,1,0
UA,446,5,0,1,0
AA,446,5,0,1,0
AA,446,1,0,1,0
AA,446,4,0,1,0
UA,446,6,0,1,0
AA,446,1,0,1,0
UA,446,2,0,1,0
UA,446,4,0,1,0
UA,446,5,0,1,0
AA,446,6,0,1,1
AA,446,5,0,1,0
AA,446,4,0,1,0
AA,446,7,0,1,0
AA,446,3,0,1,0
AA,446,12,0,1,0
AA,447,6,0,1,0
UA,447,4,0,1,0
AA,447,1,0,1,0
AA,447,3,0,1,1
UA,447,4,0,1,0
AA,447,4,0,1,1
AA,448,12,0,1,0
AA,448,9,0,1,0
AA,448,10,0,1,0
AA,448,3,0,1,0
AA,448,8,0,1,0
AA,448,7,0,1,0
UA,448,8,0,1,0
AA,448,13,0,1,0
UA,448,7,0,1,0
UA,448,8,0,1,0
AA,448,13,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
UA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,3,0,1,0
UA,448,10,0,1,0
AA,448,1,0,1,0
AA,448,13,0,1,0
AA,448,9,0,1,0
AA,448,1,0,1,0
UA,448,12,0,1,0
UA,448,7,0,1,0
UA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
UA,448,10,0,1,0
AA,448,4,0,1,0
AA,448,10,0,1,0
UA,448,13,0,1,0
AA,448,11,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
AA,448,8,0,1,0
AA,448,8,0,1,0
AA,448,13,0,1,0
UA,448,9,0,1,0
UA,448,12,0,1,0
AA,448,13,0,1,0
AA,448,13,0,1,0
AA,448,12,0,1,0
UA,448,8,0,1,0
AA,448,12,0,1,0
AA,448,1,0,1,0
AA,448,7,0,1,0
AA,448,3,0,1,0
AA,448,10,0,1,0
UA,448,7,0,1,0
UA,448,8,0,1,0
UA,448,10,0,1,0
UA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
UA,448,8,0,1,0
AA,448,7,0,1,0
UA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
AA,448,7,0,1,0
AA,448,13,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
UA,448,7,0,1,0
AA,448,10,0,1,0
UA,448,7,0,1,0
AA,448,7,0,1,0
UA,448,8,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,7,0,1,0
UA,448,13,0,1,0
AA,448,13,0,1,0
UA,448,12,0,1,0
UA,448,9,0,1,0
AA,448,9,0,1,0
UA,448,11,0,1,0
AA,448,8,0,1,0
UA,448,8,0,1,0
AA,448,10,0,1,0
AA,448,10,0,1,0
AA,448,10,0,1,0
UA,448,9,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,1,0,1,0
UA,448,10,0,1,0
UA,448,7,0,1,0
UA,448,10,0,1,0
AA,448,4,0,1,0
AA,448,9,0,1,0
UA,448,13,0,1,0
AA,448,3,0,1,0
AA,448,12,0,1,0
AA,448,8,0,1,0
AA,448,10,0,1,0
AA,448,13,0,1,0
AA,448,9,0,1,0
AA,448,7,0,1,0
UA,448,11,0,1,0
AA,448,12,0,1,0
UA,448,10,0,1,0
AA,448,13,0,1,0
AA,448,11,0,1,0
AA,448,8,0,1,0
AA,448,9,0,1,0
UA,448,12,0,1,0
UA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,2,0,1,1
AA,448,12,0,1,0
AA,448,13,0,1,0
AA,448,4,0,1,0
AA,448,11,0,1,0
AA,448,11,0,1,0
AA,448,8,0,1,0
AA,448,5,0,1,0
AA,448,13,0,1,0
AA,448,11,0,1,0
AA,448,8,0,1,0
AA,448,9,0,1,0
AA,448,7,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,8,0,1,0
AA,448,8,0,1,0
AA,448,13,0,1,0
UA,448,11,0,1,0
UA,448,8,0,1,0
AA,448,7,0,1,0
UA,448,11,0,1,0
AA,448,7,0,1,0
AA,448,13,0,1,0
AA,448,11,0,1,0
UA,448,12,0,1,0
UA,448,7,0,1,0
AA,448,12,0,1,0
AA,448,11,0,1,0
AA,448,1,0,1,0
UA,448,7,0,1,0
UA,448,8,0,1,0
AA,448,3,0,1,0
UA,448,13,0,1,0
AA,448,7,0,1,0
UA,448,11,0,1,0
AA,448,3,0,1,0
UA,448,11,0,1,0
AA,448,10,0,1,0
AA,448,11,0,1,0
UA,448,10,0,1,0
UA,448,12,0,1,0
AA,448,12,0,1,0
UA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
UA,448,10,0,1,0
UA,448,7,0,1,0
UA,448,12,0,1,0
AA,448,11,0,1,0
AA,448,9,0,1,0
AA,448,7,0,1,0
AA,448,12,0,1,0
AA,448,12,0,1,0
AA,448,12,0,1,0
AA,448,10,0,1,0
UA,448,9,0,1,0
UA,448,11,0,1,0
UA,448,10,0,1,0
AA,448,10,0,1,0
UA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,12,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,11,0,1,0
UA,448,9,0,1,0
AA,448,2,0,1,1
AA,448,7,0,1,0
UA,448,10,0,1,0
AA,448,10,0,1,0
UA,448,7,0,1,0
AA,448,13,0,1,0
UA,448,11,0,1,0
AA,448,9,0,1,0
UA,448,13,0,1,0
AA,448,7,0,1,0
AA,448,6,0,1,0
UA,448,7,0,1,0
UA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
UA,448,7,0,1,0
UA,448,7,0,1,0
UA,448,7,0,1,0
AA,448,9,0,1,0
UA,448,7,0,1,0
AA,448,9,0,1,0
UA,448,10,0,1,0
AA,448,9,0,1,0
UA,448,2,0,1,0
UA,448,10,0,1,0
AA,448,6,0,1,0
AA,448,7,0,1,0
UA,448,8,0,1,0
UA,448,7,0,1,0
AA,448,10,0,1,0
AA,448,6,0,1,0
UA,448,7,0,1,0
AA,448,11,0,1,0
UA,448,12,0,1,0
AA,448,7,0,1,0
AA,448,6,0,1,0
UA,448,7,0,1,0
AA,448,7,0,1,0
UA,448,8,0,1,0
AA,448,8,0,1,0
AA,448,9,0,1,0
AA,448,11,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,10,0,1,0
AA,448,8,0,1,0
AA,448,3,0,1,0
UA,448,9,0,1,0
AA,448,11,0,1,0
AA,448,11,0,1,0
UA,448,7,0,1,0
UA,448,7,0,1,0
UA,448,13,0,1,0
AA,448,7,0,1,0
AA,448,13,0,1,0
AA,448,5,0,1,0
AA,448,11,0,1,0
AA,448,4,0,1,0
AA,448,9,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
UA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,13,0,1,0
AA,448,11,0,1,0
AA,448,7,0,1,0
AA,448,11,0,1,0
AA,448,11,0,1,0
UA,448,5,0,1,0
UA,448,7,0,1,0
AA,448,10,0,1,0
AA,448,7,0,1,0
AA,448,4,0,1,0
UA,448,9,0,1,0
AA,448,13,0,1,0
UA,448,13,0,1,0
AA,448,8,0,1,0
UA,448,11,0,1,0
UA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,7,0,1,0
AA,448,8,0,1,0
UA,448,9,0,1,0
AA,448,7,0,1,0
AA,448,9,0,1,0
AA,448,10,0,1,0
UA,448,10,0,1,0
UA,448,9,0,1,0
AA,448,10,0,1,0
AA,448,12,0,1,0
AA,448,11,0,1,0
UA,448,11,0,1,0
AA,448,12,0,1,0
UA,448,7,0,1,0
AA,448,12,0,1,0
AA,448,7,0,1,0
AA,449,1,0,1,1
AA,449,5,0,1,0
AA,449,10,0,1,0
AA,449,11,0,1,0
AA,449,8,0,1,0
AA,449,13,0,1,0
AA,449,2,0,1,0
AA,449,5,0,1,0
AA,449,2,0,1,0
AA,449,1,0,1,0
AA,449,1,0,1,0
AA,449,6,0,1,0
AA,449,5,0,1,0
AA,449,8,0,1,0
AA,450,1,0,1,0
AA,450,9,0,1,0
AA,451,9,0,1,0
AA,451,6,0,1,0
AA,451,4,0,1,0
AA,451,1,0,1,0
AA,451,1,0,1,0
AA,451,4,0,1,0
UA,451,2,0,1,0
AA,451,1,0,1,0
AA,451,1,0,1,0
AA,451,6,0,1,0
UA,451,4,0,1,0
AA,451,1,0,1,0
AA,451,1,0,1,0
AA,451,5,0,1,0
AA,451,6,0,1,0
UA,451,5,0,1,0
AA,451,6,0,1,0
AA,452,7,0,1,0
AA,452,4,0,1,0
AA,452,5,0,1,0
AA,453,1,0,1,0
AA,453,3,0,1,0
AA,453,1,0,1,0
AA,453,6,0,1,0
AA,453,4,0,1,0
AA,453,1,0,1,0
AA,453,4,0,1,0
AA,453,4,0,1,0
AA,453,3,0,1,0
AA,453,1,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,0,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,0,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,0,0,1,0
AA,454,2,0,1,0
AA,454,7,0,1,0
AA,454,2,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,2,0,1,0
AA,454,1,0,1,0
AA,454,1,0,1,0
AA,454,2,0,1,0
AA,454,8,0,1,0
AA,455,2,0,1,0
AA,455,1,0,1,0
AA,455,5,0,1,0
AA,455,3,0,1,0
AA,455,7,0,1,0
AA,455,1,0,1,0
AA,456,3,0,1,1
AA,456,3,0,1,1
AA,456,2,0,1,0
AA,456,3,0,1,1
AA,456,1,0,1,0
AA,456,6,0,1,0
AA,456,1,0,1,0
UA,456,1,0,1,0
AA,456,6,0,1,1
UA,456,6,0,1,1
UA,456,1,0,1,0
AA,456,3,0,1,0
AA,456,8,0,1,1
AA,456,1,0,1,0
UA,456,3,0,1,0
UA,456,3,0,1,0
AA,456,6,0,1,0
UA,456,6,0,1,1
AA,456,1,0,1,0
UA,456,6,0,1,1
AA,456,9,0,1,0
AA,456,3,0,1,0
UA,456,1,0,1,0
AA,456,1,0,1,0
UA,456,3,0,1,0
AA,456,1,0,1,0
UA,457,4,0,1,1
UA,457,2,0,1,0
UA,457,1,0,1,0
UA,457,2,0,1,0
UA,457,2,0,1,0
UA,457,6,0,1,1
UA,457,2,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,13,0,1,0
UA,458,0,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,9,0,1,0
AA,458,11,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,12,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,2,0,1,1
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,10,0,1,0
UA,458,2,0,1,0
AA,458,12,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
UA,458,5,0,1,0
UA,458,2,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
UA,458,0,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,8,0,1,0
AA,458,12,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,5,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
UA,458,2,0,1,0
AA,458,11,0,1,0
UA,458,3,0,1,1
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
UA,458,6,0,1,0
UA,458,4,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,10,0,1,0
AA,458,10,0,1,0
AA,458,13,0,1,0
AA,458,10,0,1,0
AA,458,11,0,1,0
AA,458,12,0,1,0
AA,458,9,0,1,0
AA,458,9,0,1,0
AA,458,12,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,5,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,11,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,11,0,1,0
AA,458,13,0,1,0
AA,458,10,0,1,0
UA,458,5,0,1,0
UA,458,1,0,1,0
AA,458,1,0,1,0
AA,458,9,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,9,0,1,0
AA,458,11,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
UA,458,2,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
UA,458,6,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,1,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
UA,458,0,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
UA,458,6,0,1,0
AA,458,10,0,1,0
AA,458,12,0,1,0
AA,458,9,0,1,0
AA,458,5,0,1,0
AA,458,8,0,1,0
UA,458,2,0,1,1
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,10,0,1,0
AA,458,10,0,1,0
AA,458,8,0,1,0
AA,458,12,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
UA,458,6,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,1,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
UA,458,6,0,1,0
AA,458,8,0,1,0
AA,458,4,0,1,0
UA,458,1,0,1,0
AA,458,4,0,1,0
AA,458,12,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,12,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,1,0,1,0
AA,458,10,0,1,0
AA,458,10,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
UA,458,1,0,1,0
AA,458,13,0,1,0
AA,458,10,0,1,0
AA,458,12,0,1,0
UA,458,6,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
UA,458,5,0,1,0
UA,458,1,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,9,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,9,0,1,0
AA,458,1,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,6,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,10,0,1,0
AA,458,5,0,1,0
AA,458,12,0,1,0
AA,458,5,0,1,0
AA,458,8,0,1,0
UA,458,1,0,1,0
AA,458,13,0,1,0
AA,458,12,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,9,0,1,0
AA,458,12,0,1,0
AA,458,11,0,1,0
AA,458,13,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,4,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,10,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,9,0,1,0
AA,458,9,0,1,0
AA,458,12,0,1,0
AA,458,12,0,1,0
UA,458,5,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,9,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,13,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,10,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,11,0,1,0
AA,458,8,0,1,0
AA,458,1,0,1,0
AA,458,13,0,1,0
AA,458,13,0,1,0
AA,458,10,0,1,0
AA,458,8,0,1,0
AA,458,13,0,1,0
AA,458,8,0,1,0
AA,458,10,0,1,0
AA,458,7,0,1,0
AA,458,13,0,1,0
AA,458,9,0,1,0
AA,458,10,0,1,0
UA,458,0,0,1,0
AA,458,1,0,1,0
AA,458,7,0,1,0
AA,458,12,0,1,0
AA,458,8,0,1,0
AA,458,7,0,1,0
AA,458,8,0,1,0
AA,458,3,0,1,0
AA,458,8,0,1,0
UA,458,3,0,1,1
UA,458,1,0,1,0
AA,458,11,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,458,7,0,1,0
AA,460,1,0,1,1
AA,461,7,0,1,0
AA,467,3,0,1,0
AA,467,10,0,1,0
AA,467,10,0,1,0
AA,467,3,0,1,0
AA,467,11,0,1,0
AA,467,3,0,1,0
AA,563,2,0,1,0
AA,564,9,0,1,0
AA,564,4,0,1,0
AA,565,4,0,1,0
AA,565,4,0,1,0
AA,565,2,0,1,0
UA,565,1,1,1,1
AA,565,3,0,1,0
AA,565,2,0,1,0
AA,566,10,0,1,0
AA,566,11,0,1,0
UA,566,3,0,1,0
UA,566,2,0,1,0
AA,566,7,0,1,0
AA,566,13,0,1,0
AA,566,13,0,1,0
AA,567,1,0,1,0
AA,567,0,0,1,0
AA,567,2,0,1,0
AA,568,4,0,1,0
AA,568,6,0,1,0
AA,568,5,0,1,0
AA,568,3,0,1,0
AA,568,4,0,1,0
AA,568,6,0,1,0
AA,568,6,0,1,0
AA,568,4,0,1,0
AA,568,6,0,1,0
AA,568,5,0,1,0
AA,568,6,0,1,0
AA,568,5,0,1,0
AA,568,5,0,1,0
AA,568,5,0,1,0
AA,568,6,0,1,0
AA,568,6,0,1,0
AA,568,5,0,1,0
AA,568,6,0,1,0
AA,568,4,0,1,0
AA,568,4,0,1,0
AA,568,5,0,1,0
AA,568,3,0,1,0
AA,568,6,0,1,0
UA,569,1,0,1,0
UA,569,0,0,1,0
AA,569,1,0,1,0
UA,569,3,0,1,0
UA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,5,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
UA,569,3,0,1,0
UA,569,0,0,1,0
UA,569,4,0,1,0
AA,569,1,0,1,0
UA,569,2,0,1,0
AA,569,3,0,1,0
AA,569,1,0,1,0
UA,569,1,0,1,0
UA,569,1,0,1,0
AA,569,1,0,1,0
AA,569,2,0,1,0
AA,569,1,0,1,0
AA,569,2,0,1,0
UA,569,3,0,1,0
AA,569,2,0,1,0
UA,569,1,0,1,1
AA,569,2,0,1,0
AA,569,4,0,1,0
UA,569,1,0,1,0
